v4	I(R2)
1,268325646300280e+000	1,814491e+000
1,268401940200280e+000	1,815813e+000
1,268478234100280e+000	1,817135e+000
1,268554528000280e+000	1,818457e+000
1,268630821900280e+000	1,819779e+000
1,268707115800280e+000	1,821102e+000
1,268783409700280e+000	1,822424e+000
1,268859703600280e+000	1,823746e+000
1,268935997500280e+000	1,825069e+000
1,269012291400280e+000	1,826391e+000
1,269088585300281e+000	1,827714e+000
1,269164879200281e+000	1,829037e+000
1,269241173100281e+000	1,830359e+000
1,269317467000281e+000	1,831682e+000
1,269393760900281e+000	1,833005e+000
1,269470054800281e+000	1,834328e+000
1,269546348700281e+000	1,835651e+000
1,269622642600281e+000	1,836974e+000
1,269698936500281e+000	1,838297e+000
1,269775230400281e+000	1,839621e+000
1,269851524300281e+000	1,840944e+000
1,269927818200281e+000	1,842267e+000
1,270004112100281e+000	1,843591e+000
1,270080406000282e+000	1,844914e+000
1,270156699900282e+000	1,846238e+000
1,270232993800282e+000	1,847562e+000
1,270309287700282e+000	1,848885e+000
1,270385581600282e+000	1,850209e+000
1,270461875500282e+000	1,851533e+000
1,270538169400282e+000	1,852857e+000
1,270614463300282e+000	1,854181e+000
1,270690757200282e+000	1,855505e+000
1,270767051100282e+000	1,856829e+000
1,270843345000282e+000	1,858153e+000
1,270919638900282e+000	1,859478e+000
1,270995932800282e+000	1,860802e+000
1,271072226700283e+000	1,862126e+000
1,271148520600283e+000	1,863451e+000
1,271224814500283e+000	1,864775e+000
1,271301108400283e+000	1,866100e+000
1,271377402300283e+000	1,867424e+000
1,271453696200283e+000	1,868749e+000
1,271529990100283e+000	1,870074e+000
1,271606284000283e+000	1,871399e+000
1,271682577900283e+000	1,872724e+000
1,271758871800283e+000	1,874049e+000
1,271835165700283e+000	1,875374e+000
1,271911459600283e+000	1,876699e+000
1,271987753500284e+000	1,878024e+000
1,272064047400284e+000	1,879349e+000
1,272140341300284e+000	1,880675e+000
1,272216635200284e+000	1,882000e+000
1,272292929100284e+000	1,883326e+000
1,272369223000284e+000	1,884651e+000
1,272445516900284e+000	1,885977e+000
1,272521810800284e+000	1,887303e+000
1,272598104700284e+000	1,888628e+000
1,272674398600284e+000	1,889954e+000
1,272750692500284e+000	1,891280e+000
1,272826986400284e+000	1,892606e+000
1,272903280300284e+000	1,893932e+000
1,272979574200285e+000	1,895258e+000
1,273055868100285e+000	1,896584e+000
1,273132162000285e+000	1,897910e+000
1,273208455900285e+000	1,899237e+000
1,273284749800285e+000	1,900563e+000
1,273361043700285e+000	1,901889e+000
1,273437337600285e+000	1,903216e+000
1,273513631500285e+000	1,904542e+000
1,273589925400285e+000	1,905869e+000
1,273666219300285e+000	1,907195e+000
1,273742513200285e+000	1,908522e+000
1,273818807100285e+000	1,909849e+000
1,273895101000286e+000	1,911176e+000
1,273971394900286e+000	1,912503e+000
1,274047688800286e+000	1,913830e+000
1,274123982700286e+000	1,915157e+000
1,274200276600286e+000	1,916484e+000
1,274276570500286e+000	1,917811e+000
1,274352864400286e+000	1,919138e+000
1,274429158300286e+000	1,920466e+000
1,274505452200286e+000	1,921793e+000
1,274581746100286e+000	1,923120e+000
1,274658040000286e+000	1,924448e+000
1,274734333900286e+000	1,925776e+000
1,274810627800286e+000	1,927103e+000
1,274886921700287e+000	1,928431e+000
1,274963215600287e+000	1,929759e+000
1,275039509500287e+000	1,931086e+000
1,275115803400287e+000	1,932414e+000
1,275192097300287e+000	1,933742e+000
1,275268391200287e+000	1,935070e+000
1,275344685100287e+000	1,936398e+000
1,275420979000287e+000	1,937726e+000
1,275497272900287e+000	1,939055e+000
1,275573566800287e+000	1,940383e+000
1,275649860700287e+000	1,941711e+000
1,275726154600287e+000	1,943040e+000
1,275802448500288e+000	1,944368e+000
1,275878742400288e+000	1,945697e+000
1,275955036300288e+000	1,947025e+000
1,276031330200288e+000	1,948354e+000
1,276107624100288e+000	1,949683e+000
1,276183918000288e+000	1,951012e+000
1,276260211900288e+000	1,952340e+000
1,276336505800288e+000	1,953669e+000
1,276412799700288e+000	1,954998e+000
1,276489093600288e+000	1,956327e+000
1,276565387500288e+000	1,957656e+000
1,276641681400288e+000	1,958986e+000
1,276717975300288e+000	1,960315e+000
1,276794269200289e+000	1,961644e+000
1,276870563100289e+000	1,962973e+000
1,276946857000289e+000	1,964303e+000
1,277023150900289e+000	1,965632e+000
1,277099444800289e+000	1,966962e+000
1,277175738700289e+000	1,968292e+000
1,277252032600289e+000	1,969621e+000
1,277328326500289e+000	1,970951e+000
1,277404620400289e+000	1,972281e+000
1,277480914300289e+000	1,973611e+000
1,277557208200289e+000	1,974940e+000
1,277633502100289e+000	1,976270e+000
1,277709796000289e+000	1,977600e+000
1,277786089900290e+000	1,978931e+000
1,277862383800290e+000	1,980261e+000
1,277938677700290e+000	1,981591e+000
1,278014971600290e+000	1,982921e+000
1,278091265500290e+000	1,984252e+000
1,278167559400290e+000	1,985582e+000
1,278243853300290e+000	1,986912e+000
1,278320147200290e+000	1,988243e+000
1,278396441100290e+000	1,989574e+000
1,278472735000290e+000	1,990904e+000
1,278549028900290e+000	1,992235e+000
1,278625322800290e+000	1,993566e+000
1,278701616700291e+000	1,994897e+000
1,278777910600291e+000	1,996228e+000
1,278854204500291e+000	1,997559e+000
1,278930498400291e+000	1,998890e+000
1,279006792300291e+000	2,000221e+000
1,279083086200291e+000	2,001552e+000
1,279159380100291e+000	2,002883e+000
1,279235674000291e+000	2,004215e+000
1,279311967900291e+000	2,005546e+000
1,279388261800291e+000	2,006877e+000
1,279464555700291e+000	2,008209e+000
1,279540849600291e+000	2,009540e+000
1,279617143500291e+000	2,010872e+000
1,279693437400292e+000	2,012203e+000
1,279769731300292e+000	2,013535e+000
1,279846025200292e+000	2,014867e+000
1,279922319100292e+000	2,016199e+000
1,279998613000292e+000	2,017531e+000
1,280074906900292e+000	2,018862e+000
1,280151200800292e+000	2,020195e+000
1,280227494700292e+000	2,021527e+000
1,280303788600292e+000	2,022859e+000
1,280380082500292e+000	2,024191e+000
1,280456376400292e+000	2,025523e+000
1,280532670300292e+000	2,026855e+000
1,280608964200293e+000	2,028188e+000
1,280685258100293e+000	2,029520e+000
1,280761552000293e+000	2,030853e+000
1,280837845900293e+000	2,032185e+000
1,280914139800293e+000	2,033518e+000
1,280990433700293e+000	2,034851e+000
1,281066727600293e+000	2,036183e+000
1,281143021500293e+000	2,037516e+000
1,281219315400293e+000	2,038849e+000
1,281295609300293e+000	2,040182e+000
1,281371903200293e+000	2,041515e+000
1,281448197100293e+000	2,042848e+000
1,281524491000293e+000	2,044181e+000
1,281600784900294e+000	2,045514e+000
1,281677078800294e+000	2,046848e+000
1,281753372700294e+000	2,048181e+000
1,281829666600294e+000	2,049514e+000
1,281905960500294e+000	2,050848e+000
1,281982254400294e+000	2,052181e+000
1,282058548300294e+000	2,053514e+000
1,282134842200294e+000	2,054848e+000
1,282211136100294e+000	2,056182e+000
1,282287430000294e+000	2,057515e+000
1,282363723900294e+000	2,058849e+000
1,282440017800294e+000	2,060183e+000
1,282516311700295e+000	2,061517e+000
1,282592605600295e+000	2,062851e+000
1,282668899500295e+000	2,064185e+000
1,282745193400295e+000	2,065519e+000
1,282821487300295e+000	2,066853e+000
1,282897781200295e+000	2,068187e+000
1,282974075100295e+000	2,069521e+000
1,283050369000295e+000	2,070856e+000
1,283126662900295e+000	2,072190e+000
1,283202956800295e+000	2,073524e+000
1,283279250700295e+000	2,074859e+000
1,283355544600295e+000	2,076193e+000
1,283431838500295e+000	2,077528e+000
1,283508132400296e+000	2,078863e+000
1,283584426300296e+000	2,080197e+000
1,283660720200296e+000	2,081532e+000
1,283737014100296e+000	2,082867e+000
1,283813308000296e+000	2,084202e+000
1,283889601900296e+000	2,085537e+000
1,283965895800296e+000	2,086872e+000
1,284042189700296e+000	2,088207e+000
1,284118483600296e+000	2,089542e+000
1,284194777500296e+000	2,090877e+000
1,284271071400296e+000	2,092212e+000
1,284347365300296e+000	2,093548e+000
1,284423659200296e+000	2,094883e+000
1,284499953100297e+000	2,096218e+000
1,284576247000297e+000	2,097554e+000
1,284652540900297e+000	2,098889e+000
1,284728834800297e+000	2,100225e+000
1,284805128700297e+000	2,101560e+000
1,284881422600297e+000	2,102896e+000
1,284957716500297e+000	2,104232e+000
1,285034010400297e+000	2,105568e+000
1,285110304300297e+000	2,106904e+000
1,285186598200297e+000	2,108239e+000
1,285262892100297e+000	2,109575e+000
1,285339186000297e+000	2,110911e+000
1,285415479900298e+000	2,112247e+000
1,285491773800298e+000	2,113584e+000
1,285568067700298e+000	2,114920e+000
1,285644361600298e+000	2,116256e+000
1,285720655500298e+000	2,117592e+000
1,285796949400298e+000	2,118929e+000
1,285873243300298e+000	2,120265e+000
1,285949537200298e+000	2,121602e+000
1,286025831100298e+000	2,122938e+000
1,286102125000298e+000	2,124275e+000
1,286178418900298e+000	2,125612e+000
1,286254712800298e+000	2,126948e+000
1,286331006700298e+000	2,128285e+000
1,286407300600299e+000	2,129622e+000
1,286483594500299e+000	2,130959e+000
1,286559888400299e+000	2,132296e+000
1,286636182300299e+000	2,133633e+000
1,286712476200299e+000	2,134970e+000
1,286788770100299e+000	2,136307e+000
1,286865064000299e+000	2,137644e+000
1,286941357900299e+000	2,138981e+000
1,287017651800299e+000	2,140318e+000
1,287093945700299e+000	2,141656e+000
1,287170239600299e+000	2,142993e+000
1,287246533500299e+000	2,144331e+000
1,287322827400300e+000	2,145668e+000
1,287399121300300e+000	2,147006e+000
1,287475415200300e+000	2,148343e+000
1,287551709100300e+000	2,149681e+000
1,287628003000300e+000	2,151019e+000
1,287704296900300e+000	2,152356e+000
1,287780590800300e+000	2,153694e+000
1,287856884700300e+000	2,155032e+000
1,287933178600300e+000	2,156370e+000
1,288009472500300e+000	2,157708e+000
1,288085766400300e+000	2,159046e+000
1,288162060300300e+000	2,160384e+000
1,288238354200300e+000	2,161723e+000
1,288314648100301e+000	2,163061e+000
1,288390942000301e+000	2,164399e+000
1,288467235900301e+000	2,165737e+000
1,288543529800301e+000	2,167076e+000
1,288619823700301e+000	2,168414e+000
1,288696117600301e+000	2,169753e+000
1,288772411500301e+000	2,171091e+000
1,288848705400301e+000	2,172430e+000
1,288924999300301e+000	2,173769e+000
1,289001293200301e+000	2,175107e+000
1,289077587100301e+000	2,176446e+000
1,289153881000301e+000	2,177785e+000
1,289230174900302e+000	2,179124e+000
1,289306468800302e+000	2,180463e+000
1,289382762700302e+000	2,181802e+000
1,289459056600302e+000	2,183141e+000
1,289535350500302e+000	2,184480e+000
1,289611644400302e+000	2,185819e+000
1,289687938300302e+000	2,187158e+000
1,289764232200302e+000	2,188498e+000
1,289840526100302e+000	2,189837e+000
1,289916820000302e+000	2,191176e+000
1,289993113900302e+000	2,192516e+000
1,290069407800302e+000	2,193855e+000
1,290145701700302e+000	2,195195e+000
1,290221995600303e+000	2,196534e+000
1,290298289500303e+000	2,197874e+000
1,290374583400303e+000	2,199214e+000
1,290450877300303e+000	2,200554e+000
1,290527171200303e+000	2,201894e+000
1,290603465100303e+000	2,203233e+000
1,290679759000303e+000	2,204573e+000
1,290756052900303e+000	2,205913e+000
1,290832346800303e+000	2,207253e+000
1,290908640700303e+000	2,208593e+000
1,290984934600303e+000	2,209934e+000
1,291061228500303e+000	2,211274e+000
1,291137522400303e+000	2,212614e+000
1,291213816300304e+000	2,213954e+000
1,291290110200304e+000	2,215295e+000
1,291366404100304e+000	2,216635e+000
1,291442698000304e+000	2,217976e+000
1,291518991900304e+000	2,219316e+000
1,291595285800304e+000	2,220657e+000
1,291671579700304e+000	2,221997e+000
1,291747873600304e+000	2,223338e+000
1,291824167500304e+000	2,224679e+000
1,291900461400304e+000	2,226020e+000
1,291976755300304e+000	2,227360e+000
1,292053049200304e+000	2,228701e+000
1,292129343100305e+000	2,230042e+000
1,292205637000305e+000	2,231383e+000
1,292281930900305e+000	2,232724e+000
1,292358224800305e+000	2,234066e+000
1,292434518700305e+000	2,235407e+000
1,292510812600305e+000	2,236748e+000
1,292587106500305e+000	2,238089e+000
1,292663400400305e+000	2,239430e+000
1,292739694300305e+000	2,240772e+000
1,292815988200305e+000	2,242113e+000
1,292892282100305e+000	2,243455e+000
1,292968576000305e+000	2,244796e+000
1,293044869900305e+000	2,246138e+000
1,293121163800306e+000	2,247479e+000
1,293197457700306e+000	2,248821e+000
1,293273751600306e+000	2,250163e+000
1,293350045500306e+000	2,251505e+000
1,293426339400306e+000	2,252847e+000
1,293502633300306e+000	2,254189e+000
1,293578927200306e+000	2,255531e+000
1,293655221100306e+000	2,256872e+000
1,293731515000306e+000	2,258215e+000
1,293807808900306e+000	2,259557e+000
1,293884102800306e+000	2,260899e+000
1,293960396700306e+000	2,262241e+000
1,294036690600307e+000	2,263583e+000
1,294112984500307e+000	2,264926e+000
1,294189278400307e+000	2,266268e+000
1,294265572300307e+000	2,267611e+000
1,294341866200307e+000	2,268953e+000
1,294418160100307e+000	2,270296e+000
1,294494454000307e+000	2,271638e+000
1,294570747900307e+000	2,272981e+000
1,294647041800307e+000	2,274323e+000
1,294723335700307e+000	2,275666e+000
1,294799629600307e+000	2,277009e+000
1,294875923500307e+000	2,278352e+000
1,294952217400307e+000	2,279695e+000
1,295028511300308e+000	2,281038e+000
1,295104805200308e+000	2,282381e+000
1,295181099100308e+000	2,283724e+000
1,295257393000308e+000	2,285067e+000
1,295333686900308e+000	2,286410e+000
1,295409980800308e+000	2,287753e+000
1,295486274700308e+000	2,289097e+000
1,295562568600308e+000	2,290440e+000
1,295638862500308e+000	2,291783e+000
1,295715156400308e+000	2,293127e+000
1,295791450300308e+000	2,294470e+000
1,295867744200308e+000	2,295814e+000
1,295944038100308e+000	2,297157e+000
1,296020332000309e+000	2,298501e+000
1,296096625900309e+000	2,299845e+000
1,296172919800309e+000	2,301188e+000
1,296249213700309e+000	2,302532e+000
1,296325507600309e+000	2,303876e+000
1,296401801500309e+000	2,305220e+000
1,296478095400309e+000	2,306564e+000
1,296554389300309e+000	2,307908e+000
1,296630683200309e+000	2,309252e+000
1,296706977100309e+000	2,310596e+000
1,296783271000309e+000	2,311940e+000
1,296859564900309e+000	2,313284e+000
1,296935858800310e+000	2,314628e+000
1,297012152700310e+000	2,315973e+000
1,297088446600310e+000	2,317317e+000
1,297164740500310e+000	2,318661e+000
1,297241034400310e+000	2,320006e+000
1,297317328300310e+000	2,321350e+000
1,297393622200310e+000	2,322695e+000
1,297469916100310e+000	2,324039e+000
1,297546210000310e+000	2,325384e+000
1,297622503900310e+000	2,326729e+000
1,297698797800310e+000	2,328074e+000
1,297775091700310e+000	2,329418e+000
1,297851385600310e+000	2,330763e+000
1,297927679500311e+000	2,332108e+000
1,298003973400311e+000	2,333453e+000
1,298080267300311e+000	2,334798e+000
1,298156561200311e+000	2,336143e+000
1,298232855100311e+000	2,337488e+000
1,298309149000311e+000	2,338833e+000
1,298385442900311e+000	2,340178e+000
1,298461736800311e+000	2,341524e+000
1,298538030700311e+000	2,342869e+000
1,298614324600311e+000	2,344214e+000
1,298690618500311e+000	2,345560e+000
1,298766912400311e+000	2,346905e+000
1,298843206300312e+000	2,348251e+000
1,298919500200312e+000	2,349596e+000
1,298995794100312e+000	2,350942e+000
1,299072088000312e+000	2,352288e+000
1,299148381900312e+000	2,353633e+000
1,299224675800312e+000	2,354979e+000
1,299300969700312e+000	2,356325e+000
1,299377263600312e+000	2,357671e+000
1,299453557500312e+000	2,359017e+000
1,299529851400312e+000	2,360363e+000
1,299606145300312e+000	2,361709e+000
1,299682439200312e+000	2,363055e+000
1,299758733100312e+000	2,364401e+000
1,299835027000313e+000	2,365747e+000
1,299911320900313e+000	2,367093e+000
1,299987614800313e+000	2,368439e+000
1,300063908700313e+000	2,369786e+000
1,300140202600313e+000	2,371132e+000
1,300216496500313e+000	2,372478e+000
1,300292790400313e+000	2,373825e+000
1,300369084300313e+000	2,375171e+000
1,300445378200313e+000	2,376518e+000
1,300521672100313e+000	2,377864e+000
1,300597966000313e+000	2,379211e+000
1,300674259900313e+000	2,380558e+000
1,300750553800314e+000	2,381904e+000
1,300826847700314e+000	2,383251e+000
1,300903141600314e+000	2,384598e+000
1,300979435500314e+000	2,385945e+000
1,301055729400314e+000	2,387292e+000
1,301132023300314e+000	2,388639e+000
1,301208317200314e+000	2,389986e+000
1,301284611100314e+000	2,391333e+000
1,301360905000314e+000	2,392680e+000
1,301437198900314e+000	2,394027e+000
1,301513492800314e+000	2,395375e+000
1,301589786700314e+000	2,396722e+000
1,301666080600314e+000	2,398069e+000
1,301742374500315e+000	2,399416e+000
1,301818668400315e+000	2,400764e+000
1,301894962300315e+000	2,402111e+000
1,301971256200315e+000	2,403459e+000
1,302047550100315e+000	2,404806e+000
1,302123844000315e+000	2,406154e+000
1,302200137900315e+000	2,407502e+000
1,302276431800315e+000	2,408849e+000
1,302352725700315e+000	2,410197e+000
1,302429019600315e+000	2,411545e+000
1,302505313500315e+000	2,412893e+000
1,302581607400315e+000	2,414241e+000
1,302657901300315e+000	2,415589e+000
1,302734195200316e+000	2,416937e+000
1,302810489100316e+000	2,418285e+000
1,302886783000316e+000	2,419633e+000
1,302963076900316e+000	2,420981e+000
1,303039370800316e+000	2,422329e+000
1,303115664700316e+000	2,423677e+000
1,303191958600316e+000	2,425026e+000
1,303268252500316e+000	2,426374e+000
1,303344546400316e+000	2,427722e+000
1,303420840300316e+000	2,429071e+000
1,303497134200316e+000	2,430419e+000
1,303573428100316e+000	2,431768e+000
1,303649722000317e+000	2,433116e+000
1,303726015900317e+000	2,434465e+000
1,303802309800317e+000	2,435814e+000
1,303878603700317e+000	2,437162e+000
1,303954897600317e+000	2,438511e+000
1,304031191500317e+000	2,439860e+000
1,304107485400317e+000	2,441209e+000
1,304183779300317e+000	2,442558e+000
1,304260073200317e+000	2,443907e+000
1,304336367100317e+000	2,445256e+000
1,304412661000317e+000	2,446605e+000
1,304488954900317e+000	2,447954e+000
1,304565248800317e+000	2,449303e+000
1,304641542700318e+000	2,450652e+000
1,304717836600318e+000	2,452001e+000
1,304794130500318e+000	2,453351e+000
1,304870424400318e+000	2,454700e+000
1,304946718300318e+000	2,456049e+000
1,305023012200318e+000	2,457399e+000
1,305099306100318e+000	2,458748e+000
1,305175600000318e+000	2,460098e+000
1,305251893900318e+000	2,461447e+000
1,305328187800318e+000	2,462797e+000
1,305404481700318e+000	2,464147e+000
1,305480775600318e+000	2,465496e+000
1,305557069500319e+000	2,466846e+000
1,305633363400319e+000	2,468196e+000
1,305709657300319e+000	2,469546e+000
1,305785951200319e+000	2,470896e+000
1,305862245100319e+000	2,472245e+000
1,305938539000319e+000	2,473595e+000
1,306014832900319e+000	2,474946e+000
1,306091126800319e+000	2,476296e+000
1,306167420700319e+000	2,477646e+000
1,306243714600319e+000	2,478996e+000
1,306320008500319e+000	2,480346e+000
1,306396302400319e+000	2,481696e+000
1,306472596300319e+000	2,483047e+000
1,306548890200320e+000	2,484397e+000
1,306625184100320e+000	2,485747e+000
1,306701478000320e+000	2,487098e+000
1,306777771900320e+000	2,488448e+000
1,306854065800320e+000	2,489799e+000
1,306930359700320e+000	2,491149e+000
1,307006653600320e+000	2,492500e+000
1,307082947500320e+000	2,493851e+000
1,307159241400320e+000	2,495202e+000
1,307235535300320e+000	2,496552e+000
1,307311829200320e+000	2,497903e+000
1,307388123100320e+000	2,499254e+000
1,307464417000321e+000	2,500605e+000
1,307540710900321e+000	2,501956e+000
1,307617004800321e+000	2,503307e+000
1,307693298700321e+000	2,504658e+000
1,307769592600321e+000	2,506009e+000
1,307845886500321e+000	2,507360e+000
1,307922180400321e+000	2,508711e+000
1,307998474300321e+000	2,510063e+000
1,308074768200321e+000	2,511414e+000
1,308151062100321e+000	2,512765e+000
1,308227356000321e+000	2,514117e+000
1,308303649900321e+000	2,515468e+000
1,308379943800321e+000	2,516819e+000
1,308456237700322e+000	2,518171e+000
1,308532531600322e+000	2,519522e+000
1,308608825500322e+000	2,520874e+000
1,308685119400322e+000	2,522226e+000
1,308761413300322e+000	2,523577e+000
1,308837707200322e+000	2,524929e+000
1,308914001100322e+000	2,526281e+000
1,308990295000322e+000	2,527633e+000
1,309066588900322e+000	2,528985e+000
1,309142882800322e+000	2,530337e+000
1,309219176700322e+000	2,531688e+000
1,309295470600322e+000	2,533041e+000
1,309371764500322e+000	2,534393e+000
1,309448058400323e+000	2,535745e+000
1,309524352300323e+000	2,537097e+000
1,309600646200323e+000	2,538449e+000
1,309676940100323e+000	2,539801e+000
1,309753234000323e+000	2,541153e+000
1,309829527900323e+000	2,542506e+000
1,309905821800323e+000	2,543858e+000
1,309982115700323e+000	2,545211e+000
1,310058409600323e+000	2,546563e+000
1,310134703500323e+000	2,547916e+000
1,310210997400323e+000	2,549268e+000
1,310287291300323e+000	2,550621e+000
1,310363585200324e+000	2,551973e+000
1,310439879100324e+000	2,553326e+000
1,310516173000324e+000	2,554679e+000
1,310592466900324e+000	2,556031e+000
1,310668760800324e+000	2,557384e+000
1,310745054700324e+000	2,558737e+000
1,310821348600324e+000	2,560090e+000
1,310897642500324e+000	2,561443e+000
1,310973936400324e+000	2,562796e+000
1,311050230300324e+000	2,564149e+000
1,311126524200324e+000	2,565502e+000
1,311202818100324e+000	2,566855e+000
1,311279112000324e+000	2,568208e+000
1,311355405900325e+000	2,569562e+000
1,311431699800325e+000	2,570915e+000
1,311507993700325e+000	2,572268e+000
1,311584287600325e+000	2,573622e+000
1,311660581500325e+000	2,574975e+000
1,311736875400325e+000	2,576329e+000
1,311813169300325e+000	2,577682e+000
1,311889463200325e+000	2,579036e+000
1,311965757100325e+000	2,580389e+000
1,312042051000325e+000	2,581743e+000
1,312118344900325e+000	2,583096e+000
1,312194638800325e+000	2,584450e+000
1,312270932700326e+000	2,585804e+000
1,312347226600326e+000	2,587157e+000
1,312423520500326e+000	2,588511e+000
1,312499814400326e+000	2,589865e+000
1,312576108300326e+000	2,591219e+000
1,312652402200326e+000	2,592573e+000
1,312728696100326e+000	2,593927e+000
1,312804990000326e+000	2,595281e+000
1,312881283900326e+000	2,596635e+000
1,312957577800326e+000	2,597989e+000
1,313033871700326e+000	2,599344e+000
1,313110165600326e+000	2,600698e+000
1,313186459500326e+000	2,602052e+000
1,313262753400327e+000	2,603406e+000
1,313339047300327e+000	2,604761e+000
1,313415341200327e+000	2,606115e+000
1,313491635100327e+000	2,607470e+000
1,313567929000327e+000	2,608824e+000
1,313644222900327e+000	2,610179e+000
1,313720516800327e+000	2,611533e+000
1,313796810700327e+000	2,612888e+000
1,313873104600327e+000	2,614243e+000
1,313949398500327e+000	2,615597e+000
1,314025692400327e+000	2,616952e+000
1,314101986300327e+000	2,618307e+000
1,314178280200328e+000	2,619662e+000
1,314254574100328e+000	2,621017e+000
1,314330868000328e+000	2,622371e+000
1,314407161900328e+000	2,623726e+000
1,314483455800328e+000	2,625081e+000
1,314559749700328e+000	2,626436e+000
1,314636043600328e+000	2,627791e+000
1,314712337500328e+000	2,629147e+000
1,314788631400328e+000	2,630502e+000
1,314864925300328e+000	2,631857e+000
1,314941219200328e+000	2,633212e+000
1,315017513100328e+000	2,634567e+000
1,315093807000328e+000	2,635923e+000
1,315170100900329e+000	2,637278e+000
1,315246394800329e+000	2,638634e+000
1,315322688700329e+000	2,639989e+000
1,315398982600329e+000	2,641345e+000
1,315475276500329e+000	2,642700e+000
1,315551570400329e+000	2,644056e+000
1,315627864300329e+000	2,645411e+000
1,315704158200329e+000	2,646767e+000
1,315780452100329e+000	2,648123e+000
1,315856746000329e+000	2,649479e+000
1,315933039900329e+000	2,650835e+000
1,316009333800329e+000	2,652190e+000
1,316085627700329e+000	2,653546e+000
1,316161921600330e+000	2,654902e+000
1,316238215500330e+000	2,656258e+000
1,316314509400330e+000	2,657614e+000
1,316390803300330e+000	2,658970e+000
1,316467097200330e+000	2,660326e+000
1,316543391100330e+000	2,661683e+000
1,316619685000330e+000	2,663039e+000
1,316695978900330e+000	2,664395e+000
1,316772272800330e+000	2,665751e+000
1,316848566700330e+000	2,667108e+000
1,316924860600330e+000	2,668464e+000
1,317001154500330e+000	2,669821e+000
1,317077448400331e+000	2,671177e+000
1,317153742300331e+000	2,672534e+000
1,317230036200331e+000	2,673890e+000
1,317306330100331e+000	2,675247e+000
1,317382624000331e+000	2,676603e+000
1,317458917900331e+000	2,677960e+000
1,317535211800331e+000	2,679317e+000
1,317611505700331e+000	2,680673e+000
1,317687799600331e+000	2,682030e+000
1,317764093500331e+000	2,683387e+000
1,317840387400331e+000	2,684744e+000
1,317916681300331e+000	2,686101e+000
1,317992975200331e+000	2,687458e+000
1,318069269100332e+000	2,688815e+000
1,318145563000332e+000	2,690172e+000
1,318221856900332e+000	2,691529e+000
1,318298150800332e+000	2,692886e+000
1,318374444700332e+000	2,694243e+000
1,318450738600332e+000	2,695601e+000
1,318527032500332e+000	2,696958e+000
1,318603326400332e+000	2,698315e+000
1,318679620300332e+000	2,699672e+000
1,318755914200332e+000	2,701030e+000
1,318832208100332e+000	2,702387e+000
1,318908502000332e+000	2,703745e+000
1,318984795900333e+000	2,705102e+000
1,319061089800333e+000	2,706460e+000
1,319137383700333e+000	2,707817e+000
1,319213677600333e+000	2,709175e+000
1,319289971500333e+000	2,710532e+000
1,319366265400333e+000	2,711890e+000
1,319442559300333e+000	2,713248e+000
1,319518853200333e+000	2,714606e+000
1,319595147100333e+000	2,715964e+000
1,319671441000333e+000	2,717321e+000
1,319747734900333e+000	2,718679e+000
1,319824028800333e+000	2,720037e+000
1,319900322700333e+000	2,721395e+000
1,319976616600334e+000	2,722753e+000
1,320052910500334e+000	2,724112e+000
1,320129204400334e+000	2,725470e+000
1,320205498300334e+000	2,726828e+000
1,320281792200334e+000	2,728186e+000
1,320358086100334e+000	2,729544e+000
1,320434380000334e+000	2,730902e+000
1,320510673900334e+000	2,732261e+000
1,320586967800334e+000	2,733619e+000
1,320663261700334e+000	2,734977e+000
1,320739555600334e+000	2,736336e+000
1,320815849500334e+000	2,737695e+000
1,320892143400335e+000	2,739053e+000
1,320968437300335e+000	2,740412e+000
1,321044731200335e+000	2,741770e+000
1,321121025100335e+000	2,743129e+000
1,321197319000335e+000	2,744488e+000
1,321273612900335e+000	2,745846e+000
1,321349906800335e+000	2,747205e+000
1,321426200700335e+000	2,748564e+000
1,321502494600335e+000	2,749923e+000
1,321578788500335e+000	2,751281e+000
1,321655082400335e+000	2,752640e+000
1,321731376300335e+000	2,753999e+000
1,321807670200335e+000	2,755358e+000
1,321883964100336e+000	2,756718e+000
1,321960258000336e+000	2,758077e+000
1,322036551900336e+000	2,759436e+000
1,322112845800336e+000	2,760795e+000
1,322189139700336e+000	2,762154e+000
1,322265433600336e+000	2,763514e+000
1,322341727500336e+000	2,764873e+000
1,322418021400336e+000	2,766232e+000
1,322494315300336e+000	2,767591e+000
1,322570609200336e+000	2,768951e+000
1,322646903100336e+000	2,770310e+000
1,322723197000336e+000	2,771670e+000
1,322799490900336e+000	2,773029e+000
1,322875784800337e+000	2,774389e+000
1,322952078700337e+000	2,775749e+000
1,323028372600337e+000	2,777108e+000
1,323104666500337e+000	2,778468e+000
1,323180960400337e+000	2,779828e+000
1,323257254300337e+000	2,781188e+000
1,323333548200337e+000	2,782547e+000
1,323409842100337e+000	2,783907e+000
1,323486136000337e+000	2,785267e+000
1,323562429900337e+000	2,786627e+000
1,323638723800337e+000	2,787987e+000
1,323715017700337e+000	2,789347e+000
1,323791311600338e+000	2,790707e+000
1,323867605500338e+000	2,792067e+000
1,323943899400338e+000	2,793427e+000
1,324020193300338e+000	2,794787e+000
1,324096487200338e+000	2,796148e+000
1,324172781100338e+000	2,797508e+000
1,324249075000338e+000	2,798868e+000
1,324325368900338e+000	2,800229e+000
1,324401662800338e+000	2,801589e+000
